"Status","Date and Time","Response Time (ms)","Error","Location"
"up","03/24/2022 07:53:33 AM","590 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 07:52:33 AM","596 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 07:51:33 AM","373 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 07:50:33 AM","110 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 07:49:33 AM","503 ms","OK","Portland 2 (OR)"
"up","03/24/2022 07:48:33 AM","560 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 07:47:33 AM","515 ms","OK","London 5 (UK)"
"up","03/24/2022 07:46:33 AM","645 ms","OK","Warsaw (Poland)"
"up","03/24/2022 07:45:33 AM","158 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 07:44:33 AM","509 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 07:43:33 AM","608 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 07:42:33 AM","633 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 07:41:33 AM","375 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 07:40:33 AM","105 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 07:39:33 AM","504 ms","OK","Portland 2 (OR)"
"up","03/24/2022 07:38:33 AM","590 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 07:37:33 AM","387 ms","OK","London 5 (UK)"
"up","03/24/2022 07:36:33 AM","564 ms","OK","Warsaw (Poland)"
"up","03/24/2022 07:35:33 AM","233 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 07:34:33 AM","408 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 07:33:33 AM","594 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 07:32:33 AM","567 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 07:31:33 AM","370 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 07:30:33 AM","241 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 07:29:33 AM","467 ms","OK","Portland 2 (OR)"
"up","03/24/2022 07:28:33 AM","611 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 07:27:33 AM","462 ms","OK","London 5 (UK)"
"up","03/24/2022 07:26:33 AM","698 ms","OK","Warsaw (Poland)"
"up","03/24/2022 07:25:33 AM","236 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 07:24:33 AM","509 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 07:23:33 AM","602 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 07:22:33 AM","584 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 07:21:33 AM","386 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 07:20:33 AM","227 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 07:19:33 AM","423 ms","OK","Portland 2 (OR)"
"up","03/24/2022 07:18:33 AM","582 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 07:17:33 AM","563 ms","OK","London 5 (UK)"
"up","03/24/2022 07:16:33 AM","653 ms","OK","Warsaw (Poland)"
"up","03/24/2022 07:15:33 AM","254 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 07:14:33 AM","405 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 07:13:33 AM","590 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 07:12:33 AM","579 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 07:11:33 AM","339 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 07:10:33 AM","72 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 07:09:33 AM","582 ms","OK","Portland 2 (OR)"
"up","03/24/2022 07:08:33 AM","525 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 07:07:33 AM","567 ms","OK","London 5 (UK)"
"up","03/24/2022 07:06:33 AM","670 ms","OK","Warsaw (Poland)"
"up","03/24/2022 07:05:33 AM","238 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 07:04:33 AM","514 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 07:03:33 AM","619 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 07:02:33 AM","567 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 07:01:33 AM","366 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 07:00:33 AM","105 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 06:59:33 AM","519 ms","OK","Portland 2 (OR)"
"up","03/24/2022 06:58:33 AM","509 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 06:57:33 AM","432 ms","OK","London 5 (UK)"
"up","03/24/2022 06:56:33 AM","593 ms","OK","Warsaw (Poland)"
"up","03/24/2022 06:55:33 AM","223 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 06:54:33 AM","467 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 06:53:33 AM","599 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 06:52:33 AM","643 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 06:51:33 AM","360 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 06:50:33 AM","273 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 06:49:33 AM","619 ms","OK","Portland 2 (OR)"
"up","03/24/2022 06:48:33 AM","546 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 06:47:33 AM","378 ms","OK","London 5 (UK)"
"up","03/24/2022 06:46:33 AM","600 ms","OK","Warsaw (Poland)"
"up","03/24/2022 06:45:33 AM","239 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 06:44:33 AM","385 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 06:43:33 AM","594 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 06:42:33 AM","525 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 06:41:33 AM","363 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 06:40:33 AM","193 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 06:39:33 AM","398 ms","OK","Portland 2 (OR)"
"up","03/24/2022 06:38:33 AM","447 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 06:37:33 AM","493 ms","OK","London 5 (UK)"
"up","03/24/2022 06:36:33 AM","668 ms","OK","Warsaw (Poland)"
"up","03/24/2022 06:35:33 AM","190 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 06:34:33 AM","471 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 06:33:33 AM","630 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 06:32:33 AM","633 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 06:31:33 AM","367 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 06:30:33 AM","268 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 06:29:33 AM","380 ms","OK","Portland 2 (OR)"
"up","03/24/2022 06:28:33 AM","517 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 06:27:33 AM","513 ms","OK","London 5 (UK)"
"up","03/24/2022 06:26:33 AM","665 ms","OK","Warsaw (Poland)"
"up","03/24/2022 06:25:33 AM","231 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 06:24:33 AM","476 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 06:23:33 AM","593 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 06:22:33 AM","617 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 06:21:33 AM","395 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 06:20:33 AM","244 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 06:19:33 AM","497 ms","OK","Portland 2 (OR)"
"up","03/24/2022 06:18:33 AM","540 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 06:17:33 AM","473 ms","OK","London 5 (UK)"
"up","03/24/2022 06:16:33 AM","649 ms","OK","Warsaw (Poland)"
"up","03/24/2022 06:15:33 AM","225 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 06:14:33 AM","384 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 06:13:33 AM","618 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 06:12:33 AM","543 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 06:11:33 AM","379 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 06:10:33 AM","245 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 06:09:33 AM","467 ms","OK","Portland 2 (OR)"
"up","03/24/2022 06:08:33 AM","533 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 06:07:33 AM","472 ms","OK","London 5 (UK)"
"up","03/24/2022 06:06:33 AM","517 ms","OK","Warsaw (Poland)"
"up","03/24/2022 06:05:33 AM","217 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 06:04:33 AM","432 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 06:03:33 AM","595 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 06:02:33 AM","579 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 06:01:33 AM","320 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 06:00:33 AM","74 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 05:59:33 AM","388 ms","OK","Portland 2 (OR)"
"up","03/24/2022 05:58:33 AM","536 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 05:57:33 AM","546 ms","OK","London 5 (UK)"
"up","03/24/2022 05:56:33 AM","651 ms","OK","Warsaw (Poland)"
"up","03/24/2022 05:55:33 AM","221 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 05:54:33 AM","411 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 05:53:33 AM","623 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 05:52:33 AM","559 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 05:51:33 AM","371 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 05:50:33 AM","220 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 05:49:33 AM","530 ms","OK","Portland 2 (OR)"
"up","03/24/2022 05:48:33 AM","549 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 05:47:33 AM","520 ms","OK","London 5 (UK)"
"up","03/24/2022 05:46:33 AM","564 ms","OK","Warsaw (Poland)"
"up","03/24/2022 05:45:33 AM","231 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 05:44:33 AM","413 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 05:43:33 AM","590 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 05:42:33 AM","566 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 05:41:33 AM","382 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 05:40:33 AM","194 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 05:39:33 AM","423 ms","OK","Portland 2 (OR)"
"up","03/24/2022 05:38:33 AM","527 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 05:37:33 AM","492 ms","OK","London 5 (UK)"
"up","03/24/2022 05:36:33 AM","529 ms","OK","Warsaw (Poland)"
"up","03/24/2022 05:35:33 AM","219 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 05:34:33 AM","594 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 05:33:33 AM","619 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 05:32:33 AM","544 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 05:31:33 AM","361 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 05:30:33 AM","163 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 05:29:33 AM","536 ms","OK","Portland 2 (OR)"
"up","03/24/2022 05:28:33 AM","543 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 05:27:33 AM","357 ms","OK","London 5 (UK)"
"up","03/24/2022 05:26:33 AM","628 ms","OK","Warsaw (Poland)"
"up","03/24/2022 05:25:33 AM","231 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 05:24:33 AM","439 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 05:23:33 AM","588 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 05:22:33 AM","626 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 05:21:33 AM","366 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 05:20:33 AM","281 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 05:19:33 AM","351 ms","OK","Portland 2 (OR)"
"up","03/24/2022 05:18:33 AM","546 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 05:17:33 AM","454 ms","OK","London 5 (UK)"
"up","03/24/2022 05:16:33 AM","542 ms","OK","Warsaw (Poland)"
"up","03/24/2022 05:15:33 AM","233 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 05:14:33 AM","496 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 05:13:33 AM","618 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 05:12:33 AM","621 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 05:11:33 AM","361 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 05:10:33 AM","259 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 05:09:33 AM","551 ms","OK","Portland 2 (OR)"
"up","03/24/2022 05:08:33 AM","627 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 05:07:33 AM","472 ms","OK","London 5 (UK)"
"up","03/24/2022 05:06:33 AM","546 ms","OK","Warsaw (Poland)"
"up","03/24/2022 05:05:33 AM","223 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 05:04:33 AM","526 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 05:03:33 AM","592 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 05:02:33 AM","571 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 05:01:33 AM","368 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 05:00:33 AM","246 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 04:59:33 AM","484 ms","OK","Portland 2 (OR)"
"up","03/24/2022 04:58:33 AM","563 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 04:57:33 AM","452 ms","OK","London 5 (UK)"
"up","03/24/2022 04:56:33 AM","613 ms","OK","Warsaw (Poland)"
"up","03/24/2022 04:55:33 AM","178 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 04:54:33 AM","365 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 04:53:33 AM","609 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 04:52:33 AM","590 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 04:51:33 AM","363 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 04:50:33 AM","163 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 04:49:33 AM","405 ms","OK","Portland 2 (OR)"
"up","03/24/2022 04:48:33 AM","528 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 04:47:33 AM","408 ms","OK","London 5 (UK)"
"up","03/24/2022 04:46:33 AM","625 ms","OK","Warsaw (Poland)"
"up","03/24/2022 04:45:33 AM","186 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 04:44:33 AM","427 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 04:43:33 AM","605 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 04:42:33 AM","570 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 04:41:33 AM","338 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 04:40:33 AM","100 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 04:39:33 AM","506 ms","OK","Portland 2 (OR)"
"up","03/24/2022 04:38:33 AM","524 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 04:37:33 AM","542 ms","OK","London 5 (UK)"
"up","03/24/2022 04:36:33 AM","579 ms","OK","Warsaw (Poland)"
"up","03/24/2022 04:35:33 AM","226 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 04:34:33 AM","492 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 04:33:33 AM","659 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 04:32:33 AM","569 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 04:31:33 AM","384 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 04:30:33 AM","81 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 04:29:33 AM","484 ms","OK","Portland 2 (OR)"
"up","03/24/2022 04:28:33 AM","552 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 04:27:33 AM","468 ms","OK","London 5 (UK)"
"up","03/24/2022 04:26:33 AM","611 ms","OK","Warsaw (Poland)"
"up","03/24/2022 04:25:33 AM","226 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 04:24:33 AM","527 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 04:23:33 AM","587 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 04:22:33 AM","603 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 04:21:33 AM","350 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 04:20:33 AM","213 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 04:19:33 AM","361 ms","OK","Portland 2 (OR)"
"up","03/24/2022 04:18:33 AM","522 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 04:17:33 AM","452 ms","OK","London 5 (UK)"
"up","03/24/2022 04:16:33 AM","573 ms","OK","Warsaw (Poland)"
"up","03/24/2022 04:15:33 AM","241 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 04:14:33 AM","584 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 04:13:33 AM","601 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 04:12:33 AM","539 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 04:11:33 AM","372 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 04:10:33 AM","191 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 04:09:33 AM","497 ms","OK","Portland 2 (OR)"
"up","03/24/2022 04:08:33 AM","561 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 04:07:33 AM","429 ms","OK","London 5 (UK)"
"up","03/24/2022 04:06:33 AM","680 ms","OK","Warsaw (Poland)"
"up","03/24/2022 04:05:33 AM","180 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 04:04:33 AM","561 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 04:03:33 AM","619 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 04:02:33 AM","548 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 04:01:33 AM","382 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 04:00:33 AM","320 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 03:59:33 AM","467 ms","OK","Portland 2 (OR)"
"up","03/24/2022 03:58:33 AM","545 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 03:57:33 AM","464 ms","OK","London 5 (UK)"
"up","03/24/2022 03:56:33 AM","586 ms","OK","Warsaw (Poland)"
"up","03/24/2022 03:55:33 AM","191 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 03:54:33 AM","433 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 03:53:33 AM","692 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 03:52:33 AM","549 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 03:51:33 AM","365 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 03:50:33 AM","198 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 03:49:33 AM","392 ms","OK","Portland 2 (OR)"
"up","03/24/2022 03:48:33 AM","502 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 03:47:33 AM","502 ms","OK","London 5 (UK)"
"up","03/24/2022 03:46:33 AM","635 ms","OK","Warsaw (Poland)"
"up","03/24/2022 03:45:33 AM","149 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 03:44:33 AM","515 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 03:43:33 AM","601 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 03:42:33 AM","498 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 03:41:33 AM","364 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 03:40:33 AM","114 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 03:39:33 AM","476 ms","OK","Portland 2 (OR)"
"up","03/24/2022 03:38:33 AM","518 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 03:37:33 AM","499 ms","OK","London 5 (UK)"
"up","03/24/2022 03:36:33 AM","658 ms","OK","Warsaw (Poland)"
"up","03/24/2022 03:35:33 AM","193 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 03:34:33 AM","459 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 03:33:33 AM","606 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 03:32:33 AM","588 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 03:31:33 AM","382 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 03:30:33 AM","111 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 03:29:33 AM","517 ms","OK","Portland 2 (OR)"
"up","03/24/2022 03:28:33 AM","527 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 03:27:33 AM","587 ms","OK","London 5 (UK)"
"up","03/24/2022 03:26:33 AM","604 ms","OK","Warsaw (Poland)"
"up","03/24/2022 03:25:33 AM","182 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 03:24:33 AM","405 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 03:23:33 AM","587 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 03:22:33 AM","624 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 03:21:33 AM","339 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 03:20:33 AM","277 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 03:19:33 AM","365 ms","OK","Portland 2 (OR)"
"up","03/24/2022 03:18:33 AM","510 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 03:17:33 AM","549 ms","OK","London 5 (UK)"
"up","03/24/2022 03:16:33 AM","607 ms","OK","Warsaw (Poland)"
"up","03/24/2022 03:15:33 AM","445 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 03:14:33 AM","1,548 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 03:13:33 AM","598 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 03:12:33 AM","563 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 03:11:33 AM","383 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 03:10:33 AM","242 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 03:09:33 AM","491 ms","OK","Portland 2 (OR)"
"up","03/24/2022 03:08:33 AM","502 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 03:07:33 AM","437 ms","OK","London 5 (UK)"
"up","03/24/2022 03:06:33 AM","566 ms","OK","Warsaw (Poland)"
"up","03/24/2022 03:05:33 AM","264 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 03:04:33 AM","362 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 03:03:33 AM","604 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 03:02:33 AM","515 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 03:01:33 AM","326 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 03:00:33 AM","204 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 02:59:33 AM","557 ms","OK","Portland 2 (OR)"
"up","03/24/2022 02:58:33 AM","491 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 02:57:33 AM","504 ms","OK","London 5 (UK)"
"up","03/24/2022 02:56:33 AM","507 ms","OK","Warsaw (Poland)"
"up","03/24/2022 02:55:33 AM","160 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 02:54:33 AM","413 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 02:53:33 AM","615 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 02:52:33 AM","578 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 02:51:33 AM","324 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 02:50:33 AM","265 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 02:49:33 AM","381 ms","OK","Portland 2 (OR)"
"up","03/24/2022 02:48:33 AM","511 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 02:47:33 AM","534 ms","OK","London 5 (UK)"
"up","03/24/2022 02:46:33 AM","596 ms","OK","Warsaw (Poland)"
"up","03/24/2022 02:45:33 AM","230 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 02:44:33 AM","349 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 02:43:33 AM","595 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 02:42:33 AM","546 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 02:41:33 AM","365 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 02:40:33 AM","174 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 02:39:33 AM","504 ms","OK","Portland 2 (OR)"
"up","03/24/2022 02:38:33 AM","515 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 02:37:33 AM","436 ms","OK","London 5 (UK)"
"up","03/24/2022 02:36:33 AM","619 ms","OK","Warsaw (Poland)"
"up","03/24/2022 02:35:33 AM","212 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 02:34:33 AM","340 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 02:33:33 AM","651 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 02:32:33 AM","629 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 02:31:33 AM","365 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 02:30:33 AM","200 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 02:29:33 AM","417 ms","OK","Portland 2 (OR)"
"up","03/24/2022 02:28:33 AM","543 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 02:27:33 AM","432 ms","OK","London 5 (UK)"
"up","03/24/2022 02:26:33 AM","670 ms","OK","Warsaw (Poland)"
"up","03/24/2022 02:25:33 AM","270 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 02:24:33 AM","442 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 02:23:33 AM","680 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 02:22:33 AM","593 ms","OK","Stockholm 2 (Sweden)"
"up","03/24/2022 02:21:33 AM","385 ms","OK","Los Angeles 3 (CA)"
"up","03/24/2022 02:20:33 AM","242 ms","OK","Philadelphia 2 (PA)"
"up","03/24/2022 02:19:33 AM","491 ms","OK","Portland 2 (OR)"
"up","03/24/2022 02:18:33 AM","506 ms","OK","Dusseldorf 2 (Germany)"
"up","03/24/2022 02:17:33 AM","443 ms","OK","London 5 (UK)"
"up","03/24/2022 02:16:33 AM","642 ms","OK","Warsaw (Poland)"
"up","03/24/2022 02:15:33 AM","258 ms","OK","Chicago 2 (IL)"
"up","03/24/2022 02:14:33 AM","427 ms","OK","San Francisco 2 (CA)"
"up","03/24/2022 02:13:33 AM","592 ms","OK","Thessaloniki (Greece)"
"up","03/24/2022 02:12:33 AM","587 ms","OK","Stockholm 2 (Sweden)"
